cinema_name,category,cinema_url,postcode_category
Wellington Orbit,Cinema,https://www.google.com/maps/place/Wellington+Orbit/data=!4m7!3m6!1s0x487a838102c91baf:0x1b89663c8d2e6893!8m2!3d52.7012452!4d-2.5184917!16s%2Fg%2F11f6nqlvtj!19sChIJrxvJAoGDekgRk2gujTxmiRs?authuser=0&hl=en&rclk=1,Telford
Oakengates cinema,Cinema,https://www.google.com/maps/place/Oakengates+cinema/data=!4m7!3m6!1s0x487a816693f06c0d:0x788048616a5dff36!8m2!3d52.6923525!4d-2.4527416!16s%2Fg%2F11frnbxswg!19sChIJDWzwk2aBekgRNv9damFIgHg?authuser=0&hl=en&rclk=1,Telford
ODEON Worcester,Cinema,https://www.google.com/maps/place/ODEON+Worcester/data=!4m7!3m6!1s0x4870f0f23f51a67d:0xc893c2a012a9c549!8m2!3d52.1952581!4d-2.2224469!16s%2Fg%2F1tfk_n8n!19sChIJfaZRP_LwcEgRScWpEqDCk8g?authuser=0&hl=en&rclk=1,Worcester
Outdoor Cinema Worcester,Outdoor cinema,https://www.google.com/maps/place/Outdoor+Cinema+Worcester/data=!4m7!3m6!1s0x4870f1fb96bd7fe7:0xd3587aa8517aa3b4!8m2!3d52.1749143!4d-2.2275218!16s%2Fg%2F11gt__g_bb!19sChIJ53-9lvvxcEgRtKN6Uah6WNM?authuser=0&hl=en&rclk=1,Worcester
Regal Cinema,Cinema,https://www.google.com/maps/place/Regal+Cinema/data=!4m7!3m6!1s0x4870eb5a77100001:0xc7623f14cb1f63dc!8m2!3d52.3325185!4d-2.0629957!16s%2Fg%2F11fsmv0tjf!19sChIJAQAQd1rrcEgR3GMfyxQ_Ysc?authuser=0&hl=en&rclk=1,Worcester
Electric Palace Picture House,Cinema,https://www.google.com/maps/place/Electric+Palace+Picture+House/data=!4m7!3m6!1s0x48709fdc50c78a73:0xe46ad9b5856627e1!8m2!3d52.68769!4d-2.0286!16s%2Fg%2F1v2d_yzp!19sChIJc4rHUNyfcEgR4SdmhbXZauQ?authuser=0&hl=en&rclk=1,Walsall
Cineworld,Cinema,https://www.google.com/maps/place/Cineworld/data=!4m7!3m6!1s0x48709bffb4ee742b:0x195815ea80db29e4!8m2!3d52.596225!4d-2.0926746!16s%2Fg%2F1vm79x9c!19sChIJK3TutP-bcEgR5CnbgOoVWBk?authuser=0&hl=en&rclk=1,Walsall
Showcase Walsall,Cinema,https://www.google.com/maps/place/Showcase+Walsall/data=!4m7!3m6!1s0x487098c05809e395:0x8c86335459161b29!8m2!3d52.5814555!4d-2.0163657!16s%2Fg%2F1thcm69c!19sChIJleMJWMCYcEgRKRsWWVQzhow?authuser=0&hl=en&rclk=1,Walsall
Outdoor Cinema Wolverhampton,Outdoor cinema,https://www.google.com/maps/place/Outdoor+Cinema+Wolverhampton/data=!4m7!3m6!1s0x48709c24608b0579:0xabedd0a592cc353b!8m2!3d52.6039735!4d-2.14265!16s%2Fg%2F11f3v8jg0y!19sChIJeQWLYCSccEgROzXMkqXQ7as?authuser=0&hl=en&rclk=1,Wolverhampton
Showcase Cinema de Lux Derby,Cinema,https://www.google.com/maps/place/Showcase+Cinema+de+Lux+Derby/data=!4m7!3m6!1s0x4879f1175db88bbd:0xbb1c930cfe463a7c!8m2!3d52.9196312!4d-1.4735558!16s%2Fg%2F1w0h_450!19sChIJvYu4XRfxeUgRfDpG_gyTHLs?authuser=0&hl=en&rclk=1,Derby
ODEON Luxe Derby,Cinema,https://www.google.com/maps/place/ODEON+Luxe+Derby/data=!4m7!3m6!1s0x4879f17ac3a3d275:0xb36d304ee9bdc47c!8m2!3d52.938936!4d-1.4634436!16s%2Fg%2F1yh9tx3cp!19sChIJddKjw3rxeUgRfMS96U4wbbM?authuser=0&hl=en&rclk=1,Derby
Derby QUAD,Cinema,https://www.google.com/maps/place/Derby+QUAD/data=!4m7!3m6!1s0x4879f13df722fe95:0xa6026459d9fa7897!8m2!3d52.9231859!4d-1.4754266!16s%2Fm%2F04zy3td!19sChIJlf4i9z3xeUgRl3j62VlkAqY?authuser=0&hl=en&rclk=1,Derby
Mis R&B Cat,Cinema,https://www.google.com/maps/place/Mis+R%26B+Cat/data=!4m7!3m6!1s0x4879f1165dcf2195:0x26028b3643d71f55!8m2!3d52.9222595!4d-1.474577!16s%2Fg%2F11g9syjmyk!19sChIJlSHPXRbxeUgRVR_XQzaLAiY?authuser=0&hl=en&rclk=1,Derby
Savoy Cinemas,Cinema,https://www.google.com/maps/place/Savoy+Cinemas/data=!4m7!3m6!1s0x4879c221cd1168f1:0x99891085ee7d0a59!8m2!3d52.9513295!4d-1.173651!16s%2Fm%2F0pcmcw7!19sChIJ8WgRzSHCeUgRWQp97oUQiZk?authuser=0&hl=en&rclk=1,Derby
Outdoor Cinema Derby,Outdoor cinema,https://www.google.com/maps/place/Outdoor+Cinema+Derby/data=!4m7!3m6!1s0x4879f3c0f5005e53:0xca5a08e5c27656ea!8m2!3d53.0262895!4d-1.4856686!16s%2Fg%2F11j0cw8qfk!19sChIJU14A9cDzeUgR6lZ2wuUIWso?authuser=0&hl=en&rclk=1,Derby
Showcase Cinema de Lux Leicester,Cinema,https://www.google.com/maps/place/Showcase+Cinema+de+Lux+Leicester/data=!4m7!3m6!1s0x487760e19bc02da7:0x18b7da0d8fe32051!8m2!3d52.6366721!4d-1.1388562!16s%2Fg%2F1tfv4mw_!19sChIJpy3Am-Fgd0gRUSDjjw3atxg?authuser=0&hl=en&rclk=1,Leicester
ODEON Luxe Leicester,Cinema,https://www.google.com/maps/place/ODEON+Luxe+Leicester/data=!4m7!3m6!1s0x487761281eba18a9:0x598db150eebf1a17!8m2!3d52.620175!4d-1.135802!16s%2Fg%2F124sq9sry!19sChIJqRi6Hihhd0gRFxq_7lCxjVk?authuser=0&hl=en&rclk=1,Leicester
Piccadilly Cinema Leicester,Cinema,https://www.google.com/maps/place/Piccadilly+Cinema+Leicester/data=!4m7!3m6!1s0x487761c06e15377d:0x762205d5b2b09fb9!8m2!3d52.6399267!4d-1.1062422!16s%2Fg%2F11bykvh61n!19sChIJfTcVbsBhd0gRuZ-wstUFInY?authuser=0&hl=en&rclk=1,Leicester
Phoenix Cinema and Art Centre,Cinema,https://www.google.com/maps/place/Phoenix+Cinema+and+Art+Centre/data=!4m7!3m6!1s0x487761182dfe01bf:0xdbf98e749710c208!8m2!3d52.6359559!4d-1.1243566!16s%2Fg%2F12hm_m3yz!19sChIJvwH-LRhhd0gRCMIQl3SO-ds?authuser=0&hl=en&rclk=1,Leicester
Vue Leicester Meridian,Cinema,https://www.google.com/maps/place/Vue+Leicester+Meridian/data=!4m7!3m6!1s0x487604d270d2d991:0x3ce8b7716f22c4d5!8m2!3d52.6136499!4d-1.1858476!16s%2Fg%2F1tdgtxdj!19sChIJkdnScNIEdkgR1cQib3G36Dw?authuser=0&hl=en&rclk=1,Leicester
Sangam Cinema,Cinema,https://www.google.com/maps/place/Sangam+Cinema/data=!4m7!3m6!1s0x4877611b86ae32bf:0x6b9935c425c9d2fc!8m2!3d52.6410121!4d-1.130186!16s%2Fg%2F11j8lm4h7p!19sChIJvzKuhhthd0gR_NLJJcQ1mWs?authuser=0&hl=en&rclk=1,Leicester
Cineworld,Cinema,https://www.google.com/maps/place/Cineworld/data=!4m7!3m6!1s0x4879e0afe310569d:0x2936cf4bcf61c87f!8m2!3d52.7721655!4d-1.2035554!16s%2Fg%2F11cnbw99j4!19sChIJnVYQ46_geUgRf8hhz0vPNik?authuser=0&hl=en&rclk=1,Leicester
Cineworld Cinema Hinckley,Cinema,https://www.google.com/maps/place/Cineworld+Cinema+Hinckley/data=!4m7!3m6!1s0x48775aa47afefd53:0xebc590c3f49cd2d5!8m2!3d52.5389798!4d-1.3736256!16s%2Fg%2F11bwpzr4bb!19sChIJU_3-eqRad0gR1dKc9MOQxes?authuser=0&hl=en&rclk=1,Leicester
Regal Cinema Ltd,Cinema,https://www.google.com/maps/place/Regal+Cinema+Ltd/data=!4m7!3m6!1s0x4879d41f39b10681:0x2cda5a2b21be4f0f!8m2!3d52.7652778!4d-0.8858333!16s%2Fg%2F1tj3klth!19sChIJgQaxOR_UeUgRD0--ISta2iw?authuser=0&hl=en&rclk=1,Leicester
Cineworld Cinema - Rugby,Cinema,https://www.google.com/maps/place/Cineworld+Cinema+-+Rugby/data=!4m7!3m6!1s0x487740c4e00d2587:0x642ff5e3517217f1!8m2!3d52.3854919!4d-1.2568877!16s%2Fg%2F1wl4q2vm!19sChIJhyUN4MRAd0gR8RdyUeP1L2Q?authuser=0&hl=en&rclk=1,Leicester
ODEON Lincoln,Cinema,https://www.google.com/maps/place/ODEON+Lincoln/data=!4m7!3m6!1s0x48785b266e36b187:0x5c4c8a3c61ce005c!8m2!3d53.2288319!4d-0.5435494!16s%2Fg%2F1vk6yr1n!19sChIJh7E2biZbeEgRXADOYTyKTFw?authuser=0&hl=en&rclk=1,Lincoln
Everyman Lincoln,Cinema,https://www.google.com/maps/place/Everyman+Lincoln/data=!4m7!3m6!1s0x48785beac9eb3f4f:0x449f16e0345f2e4e!8m2!3d53.2272085!4d-0.5389316!16s%2Fg%2F11j2skz3h8!19sChIJTz_ryepbeEgRTi5fNOAWn0Q?authuser=0&hl=en&rclk=1,Lincoln
The Kinema In The Woods,Cinema,https://www.google.com/maps/place/The+Kinema+In+The+Woods/data=!4m7!3m6!1s0x48786e3d1bb4bd9d:0xf2e5e521e709308c!8m2!3d53.155685!4d-0.2139514!16s%2Fm%2F02z59n4!19sChIJnb20Gz1ueEgRjDAJ5yHl5fI?authuser=0&hl=en&rclk=1,Lincoln
The Venue,Cinema,https://www.google.com/maps/place/The+Venue/data=!4m7!3m6!1s0x48785b1131908fa7:0x92f8e40317f27d59!8m2!3d53.2441571!4d-0.5356941!16s%2Fg%2F11hcdw9hz1!19sChIJp4-QMRFbeEgRWX3yFwPk-JI?authuser=0&hl=en&rclk=1,Lincoln
Cineworld,Cinema,https://www.google.com/maps/place/Cineworld/data=!4m7!3m6!1s0x4879c1801c23fdf3:0x86852c89140e35b1!8m2!3d52.9554772!4d-1.1505945!16s%2Fg%2F1v93_lh6!19sChIJ8_0jHIDBeUgRsTUOFIkshYY?authuser=0&hl=en&rclk=1,Nottingham
Broadway Cinema,Cinema,https://www.google.com/maps/place/Broadway+Cinema/data=!4m7!3m6!1s0x4879c3d5fa560ff1:0x24c7a639d2da12a!8m2!3d52.9543037!4d-1.1437646!16s%2Fm%2F02pxppz!19sChIJ8Q9W-tXDeUgRKqEtnWN6TAI?authuser=0&hl=en&rclk=1,Nottingham
The Cornerhouse,Cinema,https://www.google.com/maps/place/The+Cornerhouse/data=!4m7!3m6!1s0x4879c1803b0a49eb:0x7c5ba4bcb1536cc6!8m2!3d52.9557519!4d-1.1504215!16zL20vMDdjend2!19sChIJ60kKO4DBeUgRxmxTsbykW3w?authuser=0&hl=en&rclk=1,Nottingham
Xplus,Cinema,https://www.google.com/maps/place/Xplus/data=!4m7!3m6!1s0x4879c21595f33e17:0xf2103ef1ac3daf47!8m2!3d52.9367902!4d-1.1754406!16s%2Fg%2F11c575f_c8!19sChIJFz7zlRXCeUgRR689rPE-EPI?authuser=0&hl=en&rclk=1,Nottingham
Elite Picture Theatre,Cinema,https://www.google.com/maps/place/Elite+Picture+Theatre/data=!4m7!3m6!1s0x4879c1800399b67b:0xa0a091fe25ebce7e!8m2!3d52.9548852!4d-1.1498203!16s%2Fg%2F11j1hy8h7j!19sChIJe7aZA4DBeUgRfs7rJf6RoKA?authuser=0&hl=en&rclk=1,Nottingham
Palace Cinema,Cinema,https://www.google.com/maps/place/Palace+Cinema/data=!4m7!3m6!1s0x4879c02956e40001:0x1ac9050fd13da869!8m2!3d53.002525!4d-1.1963571!16s%2Fg%2F11j1hxyk1h!19sChIJAQDkVinAeUgRaag90Q8FyRo?authuser=0&hl=en&rclk=1,Nottingham
Outdoor Cinema Nottingham,Outdoor cinema,https://www.google.com/maps/place/Outdoor+Cinema+Nottingham/data=!4m7!3m6!1s0x4879c3aa6eaed9f5:0x42f241d007b3d417!8m2!3d52.9481419!4d-1.1128263!16s%2Fg%2F11rww_vr1w!19sChIJ9dmubqrDeUgRF9SzB9BB8kI?authuser=0&hl=en&rclk=1,Nottingham
Mammoth - A Climate Action Cinema,Cinema,https://www.google.com/maps/place/Mammoth+-+A+Climate+Action+Cinema/data=!4m7!3m6!1s0x4879c17e217fcbc5:0x945b41a620b9548b!8m2!3d52.954623!4d-1.1445538!16s%2Fg%2F1tgnr5k7!19sChIJxct_IX7BeUgRi1S5IKZBW5Q?authuser=0&hl=en&rclk=1,Nottingham
NATL Amusements UK Ltd,Cinema,https://www.google.com/maps/place/NATL+Amusements+UK+Ltd/data=!4m7!3m6!1s0x4879c215a594cad9:0x847874a205170fe2!8m2!3d52.9365479!4d-1.1763553!16s%2Fg%2F1vntjf27!19sChIJ2cqUpRXCeUgR4g8XBaJ0eIQ?authuser=0&hl=en&rclk=1,Nottingham
Nottingham Media Centre Limited,Cinema,https://www.google.com/maps/place/Nottingham+Media+Centre+Limited/data=!4m7!3m6!1s0x4879c3d5f705907d:0xcf0e53f8a7b23b45!8m2!3d52.9542654!4d-1.1437132!16s%2Fg%2F11j8llyzcz!19sChIJfZAF99XDeUgRRTuyp_hTDs8?authuser=0&hl=en&rclk=1,Nottingham
Broadway Cafe Bar,Cinema,https://www.google.com/maps/place/Broadway+Cafe+Bar/data=!4m7!3m6!1s0x4879c3d5fa560ff1:0x33ce10cb00409842!8m2!3d52.9542817!4d-1.1437771!16s%2Fg%2F11_dzgjwd!19sChIJ8Q9W-tXDeUgRQphAAMsQzjM?authuser=0&hl=en&rclk=1,Nottingham
The Arc Cinema - Hucknall,Cinema,https://www.google.com/maps/place/The+Arc+Cinema+-+Hucknall/data=!4m7!3m6!1s0x4879c3d56bd30297:0x936ee184519c5747!8m2!3d53.0369548!4d-1.2008125!16s%2Fg%2F11j03ndbj4!19sChIJlwLTa9XDeUgRR1ecUYThbpM?authuser=0&hl=en&rclk=1,Nottingham
Bonington Theatre,Cinema,https://www.google.com/maps/place/Bonington+Theatre/data=!4m7!3m6!1s0x4879c0e720ccbd63:0xd8c8c29523856be5!8m2!3d53.0062011!4d-1.1280684!16s%2Fg%2F1tfrx04w!19sChIJY73MIOfAeUgR5WuFI5XCyNg?authuser=0&hl=en&rclk=1,Nottingham
Cineworld Cinema Bradford,Cinema,https://www.google.com/maps/place/Cineworld+Cinema+Bradford/data=!4m7!3m6!1s0x487be14d8ff7b855:0xcd14d16484a8240!8m2!3d53.79164!4d-1.7471002!16s%2Fg%2F1tcz_1w7!19sChIJVbj3j03he0gRQIJKSBZN0Qw?authuser=0&hl=en&rclk=1,Bradford
The Light Cinema Bradford,Cinema,https://www.google.com/maps/place/The+Light+Cinema+Bradford/data=!4m7!3m6!1s0x487be1e4c25ff24f:0xe60dd6b0e889ed76!8m2!3d53.7938746!4d-1.7510659!16s%2Fg%2F11gh9d08px!19sChIJT_JfwuThe0gRdu2J6LDWDeY?authuser=0&hl=en&rclk=1,Bradford
ODEON Luxe Leeds Bradford,Cinema,https://www.google.com/maps/place/ODEON+Luxe+Leeds+Bradford/data=!4m7!3m6!1s0x487be1759ea3ad47:0x6b87c5883d1e20f8!8m2!3d53.8000571!4d-1.7027824!16s%2Fm%2F02rwcqq!19sChIJR62jnnXhe0gR-CAePYjFh2s?authuser=0&hl=en&rclk=1,Bradford
Pictureville Cinema at National Science and Media Museum,Cinema,https://www.google.com/maps/place/Pictureville+Cinema+at+National+Science+and+Media+Museum/data=!4m7!3m6!1s0x487be14a3c6aaaab:0xa2792b4517748a70!8m2!3d53.790698!4d-1.7557709!16s%2Fm%2F047mpq1!19sChIJq6pqPErhe0gRcIp0F0UreaI?authuser=0&hl=en&rclk=1,Bradford
The Leisure Exchange,Cinema,https://www.google.com/maps/place/The+Leisure+Exchange/data=!4m7!3m6!1s0x487be14878b1704f:0xdddca2459c7fe6bf!8m2!3d53.791397!4d-1.7467727!16s%2Fg%2F11fx95wftk!19sChIJT3CxeEjhe0gRv-Z_nEWi3N0?authuser=0&hl=en&rclk=1,Bradford
Classic Royal Cinema,Cinema,https://www.google.com/maps/place/Classic+Royal+Cinema/data=!4m7!3m6!1s0x487be14d964fffff:0xfdcf65f6eba385dd!8m2!3d53.7988092!4d-1.757451!16s%2Fg%2F11j2ypt_3r!19sChIJ__9Plk3he0gR3YWj6_Zlz_0?authuser=0&hl=en&rclk=1,Bradford
Former Elysian Palace Picture House,Cinema,https://www.google.com/maps/place/Former+Elysian+Palace+Picture+House/data=!4m7!3m6!1s0x487be6ea84efc89f:0x83247379dd54033e!8m2!3d53.7864967!4d-1.7880702!16s%2Fg%2F11c5bsqg3p!19sChIJn8jvhOrme0gRPgNU3XlzJIM?authuser=0&hl=en&rclk=1,Bradford
Vue Cinema Doncaster,Cinema,https://www.google.com/maps/place/Vue+Cinema+Doncaster/data=!4m7!3m6!1s0x48790e61d447f6cd:0x166b52ab6391ecf5!8m2!3d53.5127017!4d-1.1056742!16s%2Fg%2F1tdfmsl3!19sChIJzfZH1GEOeUgR9eyRY6tSaxY?authuser=0&hl=en&rclk=1,Doncaster
Savoy Doncaster,Cinema,https://www.google.com/maps/place/Savoy+Doncaster/data=!4m7!3m6!1s0x48790dd233b842a3:0xcfc578966cd11ce6!8m2!3d53.5198449!4d-1.1318235!16s%2Fg%2F11hpghynkc!19sChIJo0K4M9INeUgR5hzRbJZ4xc8?authuser=0&hl=en&rclk=1,Doncaster
Outdoor Cinema Doncaster,Outdoor cinema,https://www.google.com/maps/place/Outdoor+Cinema+Doncaster/data=!4m7!3m6!1s0x48790f95f9e4881f:0xc5b3d16ff345450e!8m2!3d53.5110587!4d-1.116033!16s%2Fg%2F11rqy12l21!19sChIJH4jk-ZUPeUgRDkVF82_Rs8U?authuser=0&hl=en&rclk=1,Doncaster
ODEON Huddersfield,Cinema,https://www.google.com/maps/place/ODEON+Huddersfield/data=!4m7!3m6!1s0x487bdc19d4cb5497:0x4e2a4053818ad7d0!8m2!3d53.6554667!4d-1.7661359!16s%2Fg%2F1tdyf5ft!19sChIJl1TL1Bnce0gR0NeKgVNAKk4?authuser=0&hl=en&rclk=1,Huddersfield
Empire Cinema Club,Cinema,https://www.google.com/maps/place/Empire+Cinema+Club/data=!4m7!3m6!1s0x487bdc6db8cc5657:0x3125bcba1b678943!8m2!3d53.649477!4d-1.782986!16s%2Fg%2F1vk6ysfr!19sChIJV1bMuG3ce0gRQ4lnG7q8JTE?authuser=0&hl=en&rclk=1,Huddersfield
Rex,Cinema,https://www.google.com/maps/place/Rex/data=!4m7!3m6!1s0x487bdd23d920e519:0xd4384b89215d8f66!8m2!3d53.6851889!4d-1.8379676!16s%2Fg%2F1tnl0z34!19sChIJGeUg2SPde0gRZo9dIYlLONQ?authuser=0&hl=en&rclk=1,Huddersfield
Vale Cinema,Cinema,https://www.google.com/maps/place/Vale+Cinema/data=!4m7!3m6!1s0x487bdf0456c0a23d:0x656db9797b28aba!8m2!3d53.6737555!4d-1.6920639!16s%2Fg%2F11j4swxrx1!19sChIJPaLAVgTfe0gRuoqyl5fbVgY?authuser=0&hl=en&rclk=1,Huddersfield
ODEON Harrogate,Cinema,https://www.google.com/maps/place/ODEON+Harrogate/data=!4m7!3m6!1s0x487953de1d1f9ee5:0xe3bb635ad6f92018!8m2!3d53.9923505!4d-1.5358095!16s%2Fg%2F1thd19n_!19sChIJ5Z4fHd5TeUgRGCD51lpju-M?authuser=0&hl=en&rclk=1,Harrogate
Everyman Harrogate,Cinema,https://www.google.com/maps/place/Everyman+Harrogate/data=!4m7!3m6!1s0x487953e0eb1d6b33:0xb15db370205e6e5a!8m2!3d53.991698!4d-1.5378982!16s%2Fg%2F11c1ldvqkh!19sChIJM2sd6-BTeUgRWm5eIHCzXbE?authuser=0&hl=en&rclk=1,Harrogate
Vue Cinema Hull,Cinema,https://www.google.com/maps/place/Vue+Cinema+Hull/data=!4m7!3m6!1s0x4878be241c3c42f7:0x4c5d915791946f74!8m2!3d53.7421965!4d-0.339806!16s%2Fg%2F1tc_3lw8!19sChIJ90I8HCS-eEgRdG-UkVeRXUw?authuser=0&hl=en&rclk=1,Hull
ODEON Luxe Hull,Cinema,https://www.google.com/maps/place/ODEON+Luxe+Hull/data=!4m7!3m6!1s0x4878be286292ca23:0x9e3f529ef17fa636!8m2!3d53.7370672!4d-0.3447675!16s%2Fg%2F1tc_ds95!19sChIJI8qSYii-eEgRNqZ_8Z5SP54?authuser=0&hl=en&rclk=1,Hull
Cineworld Cinema Hull,Cinema,https://www.google.com/maps/place/Cineworld+Cinema+Hull/data=!4m7!3m6!1s0x4878bee441bdddc7:0x29040d83351db0c6!8m2!3d53.791368!4d-0.3534584!16s%2Fg%2F1tj9113v!19sChIJx929QeS-eEgRxrAdNYMNBCk?authuser=0&hl=en&rclk=1,Hull
Reel Cinema,Cinema,https://www.google.com/maps/place/Reel+Cinema/data=!4m7!3m6!1s0x4878be2fb3176c01:0x210c8fdc07f1c32b!8m2!3d53.7450776!4d-0.3473189!16s%2Fg%2F1tjdqvn4!19sChIJAWwXsy--eEgRK8PxB9yPDCE?authuser=0&hl=en&rclk=1,Hull
Princes Quay,Cinema,https://www.google.com/maps/place/Princes+Quay/data=!4m7!3m6!1s0x4878be23ff14c49d:0x962b3f86adbbc899!8m2!3d53.7422559!4d-0.3405663!16zL20vMGd3Y3g4!19sChIJncQU_yO-eEgRmci7rYY_K5Y?authuser=0&hl=en&rclk=1,Hull
Parkway Cinema Beverley,Cinema,https://www.google.com/maps/place/Parkway+Cinema+Beverley/data=!4m7!3m6!1s0x4878c75cbd8f65ed:0xa9b57aace91ee96c!8m2!3d53.8403866!4d-0.4216969!16s%2Fg%2F11bw5y48ms!19sChIJ7WWPvVzHeEgRbOke6ax6tak?authuser=0&hl=en&rclk=1,Hull
Vue,Cinema,https://www.google.com/maps/place/Vue/data=!4m7!3m6!1s0x48795c1c7c559bcf:0xa658759ce6068098!8m2!3d53.7997665!4d-1.5457277!16s%2Fg%2F1th81gbs!19sChIJz5tVfBxceUgRmIAG5px1WKY?authuser=0&hl=en&rclk=1,Leeds
Vue Cinema Leeds - Kirkstall Road,Cinema,https://www.google.com/maps/place/Vue+Cinema+Leeds+-+Kirkstall+Road/data=!4m7!3m6!1s0x48795ec92724efbd:0x4d9cc0f1c4a55ebf!8m2!3d53.8045347!4d-1.5821644!16s%2Fg%2F1v1tmlxr!19sChIJve8kJ8leeUgRv16lxPHAnE0?authuser=0&hl=en&rclk=1,Leeds
Cineworld White Rose Centre,Cinema,https://www.google.com/maps/place/Cineworld+White+Rose+Centre/data=!4m7!3m6!1s0x487969fe36ae5555:0xd0e70b9b40022a3d!8m2!3d53.7586208!4d-1.5757128!16s%2Fg%2F11fy_4fcly!19sChIJVVWuNv5peUgRPSoCQJsL59A?authuser=0&hl=en&rclk=1,Leeds
Cottage Road Cinema,Cinema,https://www.google.com/maps/place/Cottage+Road+Cinema/data=!4m7!3m6!1s0x48795938586ea791:0x130c335090abb450!8m2!3d53.8269064!4d-1.5817592!16s%2Fm%2F05z_15d!19sChIJkaduWDhZeUgRULSrkFAzDBM?authuser=0&hl=en&rclk=1,Leeds
Hyde Park Picture House,Cinema,https://www.google.com/maps/place/Hyde+Park+Picture+House/data=!4m7!3m6!1s0x48795eb36ea31d3b:0x2b8f7b787dcc4b35!8m2!3d53.8121105!4d-1.5693336!16zL20vMDg3MjN2!19sChIJOx2jbrNeeUgRNUvMfXh7jys?authuser=0&hl=en&rclk=1,Leeds
The Light,Cinema,https://www.google.com/maps/place/The+Light/data=!4m7!3m6!1s0x48795c1c7c559bcf:0x481476e5cc8c8d89!8m2!3d53.8!4d-1.5455556!16s%2Fm%2F02q_6pt!19sChIJz5tVfBxceUgRiY2MzOV2FEg?authuser=0&hl=en&rclk=1,Leeds
Hyde Park Picture House on the Road,Cinema,https://www.google.com/maps/place/Hyde+Park+Picture+House+on+the+Road/data=!4m7!3m6!1s0x48795ea972d405f1:0xf8b4629252ec89ef!8m2!3d53.8068582!4d-1.5559094!16s%2Fg%2F11ftl5bkxm!19sChIJ8QXUcqleeUgR74nsUpJitPg?authuser=0&hl=en&rclk=1,Leeds
The Luna Cinema,Outdoor cinema,https://www.google.com/maps/place/The+Luna+Cinema/data=!4m7!3m6!1s0x48795b3bfb9e71c1:0xf36e856f4a4010d!8m2!3d53.8997639!4d-1.519352!16s%2Fg%2F11rgd3plft!19sChIJwXGe-ztbeUgRDQGk9FboNg8?authuser=0&hl=en&rclk=1,Leeds
University of Leeds - Cinema,Cinema,https://www.google.com/maps/place/University+of+Leeds+-+Cinema/data=!4m7!3m6!1s0x48795eaa05661a1b:0xc8fd76cb9591191d!8m2!3d53.8083752!4d-1.5544246!16s%2Fg%2F11bcdhjzrw!19sChIJGxpmBapeeUgRHRmRlct2_cg?authuser=0&hl=en&rclk=1,Leeds
Showcase Cinema de Lux Leeds,Cinema,https://www.google.com/maps/place/Showcase+Cinema+de+Lux+Leeds/data=!4m7!3m6!1s0x48795ff660ea14f3:0x6bffd395cf80ede6!8m2!3d53.7437861!4d-1.6404333!16s%2Fg%2F1tfhz2xn!19sChIJ8xTqYPZfeUgR5u2Az5XT_2s?authuser=0&hl=en&rclk=1,Leeds
Cineworld Cinema Castleford,Cinema,https://www.google.com/maps/place/Cineworld+Cinema+Castleford/data=!4m7!3m6!1s0x487969f4f7232bb1:0x9f9bfb5e5d1d7ebe!8m2!3d53.7100298!4d-1.3413866!16s%2Fm%2F03qqnf1!19sChIJsSsj9_RpeUgRvn4dXV77m58?authuser=0&hl=en&rclk=1,Leeds
Cineworld,Cinema,https://www.google.com/maps/place/Cineworld/data=!4m7!3m6!1s0x487977f28f8ade27:0xf2f8900bd35131b3!8m2!3d53.4025923!4d-1.4139184!16s%2Fg%2F1yl489ljt!19sChIJJ96Kj_J3eUgRszFR0wuQ-PI?authuser=0&hl=en&rclk=1,Sheffield
ODEON Luxe Sheffield,Cinema,https://www.google.com/maps/place/ODEON+Luxe+Sheffield/data=!4m7!3m6!1s0x487978786c34e3fb:0x8f7838253c8d6b96!8m2!3d53.3808796!4d-1.465395!16s%2Fm%2F0knxpj3!19sChIJ--M0bHh4eUgRlmuNPCU4eI8?authuser=0&hl=en&rclk=1,Sheffield
Light Cinema Sheffield,Cinema,https://www.google.com/maps/place/Light+Cinema+Sheffield/data=!4m7!3m6!1s0x48798280d8695527:0x2ba791bc5c038305!8m2!3d53.3772429!4d-1.4736707!16s%2Fg%2F11c74_b57k!19sChIJJ1Vp2ICCeUgRBYMDXLyRpys?authuser=0&hl=en&rclk=1,Sheffield
Curzon Sheffield,Cinema,https://www.google.com/maps/place/Curzon+Sheffield/data=!4m7!3m6!1s0x4879787887c20fb9:0xf8b4d21e84724130!8m2!3d53.3823622!4d-1.4671462!16s%2Fg%2F11bcdhq6pg!19sChIJuQ_Ch3h4eUgRMEFyhB7StPg?authuser=0&hl=en&rclk=1,Sheffield
Vue,Cinema,https://www.google.com/maps/place/Vue/data=!4m7!3m6!1s0x4879779a7efcd47f:0x24759e1c575e6df!8m2!3d53.4146331!4d-1.4135231!16s%2Fg%2F1tgpxqhg!19sChIJf9T8fpp3eUgR3-Z1xeFZRwI?authuser=0&hl=en&rclk=1,Sheffield
Showroom Cinema,Cinema,https://www.google.com/maps/place/Showroom+Cinema/data=!4m7!3m6!1s0x487978659957b795:0xfc0f717d35a50d86!8m2!3d53.3776009!4d-1.4651557!16zL20vMGc1eTlf!19sChIJlbdXmWV4eUgRhg2lNX1xD_w?authuser=0&hl=en&rclk=1,Sheffield
